Flight date,gross
2015-04-02,56167
2015-04-07,80458
2015-03-18,4263
2015-03-20,1337
2015-03-20,1508
2015-03-20,8937
2015-04-17,1015
2015-05-31,570
2015-05-19,6199
2015-03-20,8649
2015-03-20,5747
2015-03-28,632
2015-03-23,823
2015-03-20,1954
2015-03-20,1674
2015-03-20,590
2015-03-20,940
2015-03-20,1223
2015-03-04,37583
2015-03-04,43092
2015-03-19,7824
2015-03-22,13043
2015-04-19,44354
2015-04-19,28441
2015-04-19,37776
2015-04-19,24192
2015-04-26,2488
2015-04-26,4366
2015-04-26,5409
2015-04-26,5469
2015-04-26,8199
2015-04-26,9286
2015-04-26,2149
2015-04-26,8455
2015-02-28,62768
2015-02-28,91286
2015-02-28,70093
2015-03-19,19754
2015-03-22,1973
2015-03-22,1366
2015-03-22,767
2015-03-22,1490
2015-03-22,1889
2015-09-07,9608
2015-03-22,4130
2015-03-22,6038
2015-03-22,2401
2015-03-22,2487
2015-03-22,3474
2015-04-09,7970
2015-05-14,8108
2015-05-16,5480
2015-03-24,3179
2015-05-30,9161
2015-05-30,9622
2015-06-03,9779
2015-06-03,9884
2015-06-07,5973
2015-06-07,5336
2015-06-11,3493
2015-06-11,3402
2015-06-15,1305
2015-06-15,1335
2015-03-25,45749
2015-06-20,4202
2015-04-11,5969
2015-10-07,5958
2015-10-07,6827
2015-10-07,8719
2015-10-07,9224
2015-04-07,30563
2015-04-14,34134
2015-04-21,34312
2015-04-28,28150
2015-03-31,2591
2015-03-22,48064
2015-12-30,17003
2015-12-30,16488
2016-01-17,8636
2016-01-23,5838
2016-01-23,8813
2016-01-24,7248
2016-01-30,3760
2016-01-30,9937
2016-01-31,6411
2016-01-02,3516
2016-01-02,8174
2016-01-03,2698
2016-01-09,3520
2016-01-09,6390
2016-01-10,4614
2016-01-16,7386
2016-01-16,7469
2015-03-25,5863
2015-03-25,5770
2015-03-25,8563
2015-03-25,9130
2015-03-25,6317
2015-03-25,2566
2015-03-25,6182
2015-06-14,4368
2015-10-30,19666
2015-06-29,41107
2015-08-28,5174
2015-08-28,4307
2015-08-28,2410
2015-08-28,4451
2015-08-28,3113
2015-08-28,2875
2015-08-28,4673
2015-05-15,603
2015-04-26,6482
2015-04-26,7216
2015-10-02,9738
2015-05-03,7094
2015-05-03,9957
2015-03-25,2602
2015-03-25,8045
2016-02-21,2762
2016-02-27,2641
2016-02-27,2402
2016-02-28,5421
2016-02-06,9964
2016-02-06,4271
2016-02-07,8986
2016-02-13,2940
2016-02-13,9120
2016-02-14,7984
2016-02-20,9641
2016-02-20,7344
2016-03-20,8987
2016-03-26,3301
2016-03-26,4699
2016-03-27,4574
2016-03-05,7413
2016-03-05,2137
2016-03-06,8289
2016-03-12,5811
2016-03-12,7947
2016-03-13,8958
2016-03-19,5437
2016-03-19,7259
2016-04-02,8350
2016-04-02,9239
2016-04-03,5350
2016-04-09,8801
2016-04-09,6512
2016-04-10,8551
2015-05-01,7243
2015-03-26,3551
2015-03-26,8251
2015-03-29,25760
2015-09-18,9720
2015-09-21,9309
2015-03-27,4342
2015-03-27,2303
2015-03-27,6539
2015-03-27,9543
2015-03-27,4735
2015-06-15,5503
2015-06-15,6504
2015-06-09,9656
2015-06-20,4141
2015-06-27,8516
2015-07-04,8244
2015-07-11,4916
2015-07-18,3820
2015-07-25,9052
2015-08-01,2635
2015-08-08,2614
2015-08-15,3459
2015-08-22,9586
2015-08-29,7916
2015-09-05,7241
2015-09-12,2040
2015-06-16,7039
2015-06-23,6748
2015-06-30,4679
2015-07-07,7445
2015-07-14,6415
2015-07-21,4912
2015-07-28,7647
2015-08-04,6529
2015-08-11,8012
2015-08-18,8936
2015-08-25,8953
2015-09-01,2237
2015-09-08,2181
2015-09-15,5849
2015-05-10,8093
2015-05-10,2431
2015-05-24,9451
2015-05-24,7875
2015-05-31,4572
2015-05-31,5985
2015-06-07,2243
2015-06-07,2160
2015-06-14,3576
2015-06-14,8410
2015-06-21,5045
2015-06-21,2887
2015-06-28,5273
2015-06-28,5637
2015-07-05,8233
2015-07-05,3784
2015-07-12,6696
2015-07-12,2024
2015-07-19,6216
2015-07-19,2881
2015-07-26,4069
2015-07-26,3252
2015-08-02,6090
2015-08-02,2930
2015-08-09,7660
2015-08-09,8887
2015-08-16,4040
2015-08-16,4902
2015-08-23,4584
2015-08-23,7064
2015-08-30,9335
2015-08-30,7141
2015-09-06,9452
2015-09-06,2939
2015-09-13,9905
2015-09-13,4682
2015-09-20,7845
2015-09-20,8726
2015-06-14,5707
2015-06-14,2683
2015-06-21,9859
2015-06-21,4484
2015-06-28,3028
2015-06-28,6829
2015-07-05,3444
2015-07-05,6349
2015-07-12,2031
2015-07-12,7355
2015-07-19,8997
2015-07-19,5722
2015-07-26,5168
2015-07-26,3588
2015-08-02,5466
2015-08-02,2736
2015-08-09,8198
2015-08-09,6520
2015-08-16,4562
2015-08-16,8011
2015-08-23,8736
2015-08-23,5025
2015-08-30,5950
2015-08-30,4205
2015-09-06,8433
2015-09-06,6058
2015-09-13,5038
2015-09-13,2982
2015-03-27,2992
2015-03-27,5310
2015-03-27,5084
2015-03-27,2543
2015-03-27,6349
2015-03-27,8433
2015-05-30,7678
2015-06-06,6491
2015-06-13,4769
2015-06-20,6384
2015-06-27,4368
2015-07-04,6059
2015-07-11,6174
2015-07-18,5265
2015-07-25,3175
2015-08-01,5236
2015-08-08,8414
2015-08-15,2342
2015-08-22,5457
2015-08-29,6513
2015-09-05,5086
2015-09-12,4939
2015-09-19,9754
2015-09-26,2125
2015-10-03,6058
2015-10-10,4799
2015-10-17,5331
2015-05-02,30612
2015-08-01,7481
2015-08-08,6357
2015-08-15,5704
2015-08-22,7919
2015-08-29,2767
2015-09-05,9231
2015-09-12,4032
2015-04-03,4917
2015-10-08,14731
2015-10-08,27188
2015-05-12,68639
2015-05-12,52162
2015-05-12,60166
2015-05-12,75618
2015-05-21,88724
2015-05-21,83349
2015-05-21,88818
2015-05-21,72140
2015-05-26,73446
2015-05-26,74625
2015-05-26,79803
2015-05-26,76520
2015-06-09,71777
2015-06-09,81240
2015-06-09,63785
2015-06-09,64794
2015-06-25,98990
2015-06-25,75331
2015-06-25,76299
2015-06-25,76430
2015-06-30,50686
2015-06-30,76627
2015-06-30,65526
2015-06-30,52941
2015-07-16,71963
2015-07-16,66761
2015-07-16,66689
2015-07-16,88986
2015-07-21,84909
2015-07-21,81060
2015-07-21,60588
2015-07-21,51831
2015-07-28,65338
2015-07-28,97936
2015-07-28,54443
2015-07-28,90593
2015-08-11,62235
2015-08-11,74372
2015-08-11,88817
2015-08-11,84731
2015-08-19,58618
2015-08-19,80169
2015-08-19,82926
2015-08-19,57211
2015-08-25,51900
2015-08-25,84623
2015-08-25,80094
2015-08-25,51959
2015-03-30,4988
2015-03-30,4897
2015-03-30,1735
2015-04-28,3176
2015-04-25,2942
2015-06-25,4988
2015-06-25,7453
2015-06-25,8441
2015-06-25,2448
2015-04-26,28845
2015-04-26,35404
2015-05-15,3099
2016-02-12,4244
2015-04-13,555
2015-04-18,21873
2015-09-25,7977
2015-09-25,8486
2015-04-06,7977
2015-04-06,8569
2015-10-02,25610
2015-10-02,11153
2015-10-16,4477
2015-10-16,8483
2015-11-13,3928
2015-11-13,8230
2015-04-02,32898
2015-04-12,4661
2015-03-31,1152
2015-03-31,2771
2015-03-31,5856
2015-04-20,26520
2015-04-27,35132
2015-04-27,41259
2015-03-20,76930
2015-10-25,3996
2015-04-01,1180
2015-04-01,882
2015-04-01,1730
2015-04-01,1372
2015-04-01,760
2015-04-01,1647
2015-04-29,9878
2015-04-29,9911
2015-04-19,2506
2015-04-26,18893
2015-05-03,6871
2015-05-23,31687
2015-05-30,45673
2015-05-01,4626
2015-04-18,30513
2015-05-14,7757
2015-05-21,13585
2015-05-25,5400
2015-06-03,4045
2015-06-03,9140
2015-06-25,9742
2015-06-25,2122
2015-04-02,25960
2015-04-02,24777
2015-04-07,36124
2015-04-07,28490
2015-04-01,684
2015-04-01,732
2015-04-21,32402
2015-04-21,29251
2015-04-30,25619
2015-04-30,34113
2015-05-12,49474
2015-05-12,36726
2015-05-21,11001
2015-05-21,48393
2015-05-26,48941
2015-05-26,22342
2015-06-09,10561
2015-06-09,19269
2015-06-15,34831
2015-06-15,34310
2015-06-25,19800
2015-06-25,49597
2015-06-30,43501
2015-06-30,19548
2015-07-16,22679
2015-07-16,35869
2015-07-21,15824
2015-07-21,49399
2015-07-28,34159
2015-07-28,13331
2015-08-11,31317
2015-08-11,30538
2015-08-19,22828
2015-08-19,15978
2015-08-25,40903
2015-08-25,42584
2015-09-01,40690
2015-09-01,32992
2015-09-17,19504
2015-09-17,10846
2015-09-21,38583
2015-09-21,25001
2015-09-29,23656
2015-09-29,24090
2015-04-12,30390
2015-09-24,4009
2015-09-24,7540
2015-09-24,8776
2015-09-24,4854
2015-04-02,27357
2015-04-02,5266
2015-04-02,7576
2015-04-02,2646
2015-04-02,7907
2015-05-23,27310
2015-06-13,18138
2015-09-12,25013
2015-09-26,40469
2015-04-02,1028
2015-04-02,842
2015-04-25,43879
2015-05-02,43191
2015-05-09,17901
2015-05-16,12836
2015-05-30,28370
2015-06-06,46442
2015-06-20,49768
2015-06-27,10379
2015-07-04,41641
2015-07-11,43526
2015-07-18,36420
2015-07-25,48266
2015-08-01,27072
2015-08-08,31765
2015-08-15,49702
2015-08-22,43258
2015-08-29,23985
2015-09-05,34390
2015-09-19,33364
2015-10-03,26512
2015-04-19,40159
2015-04-26,17551
2015-05-03,47152
2015-05-10,27560
2015-05-17,36432
2015-05-24,11272
2015-05-31,18097
2015-04-09,26023
2015-04-02,8312
2015-06-07,20139
2015-06-07,14110
2015-06-07,12568
2015-03-01,93848
2015-04-06,5997
2015-08-16,43191
2015-08-23,40018
2015-08-30,30321
2015-10-04,11711
2015-07-05,14226
2015-07-05,21460
2015-07-12,49743
2015-07-19,38043
2015-07-26,39614
2015-08-02,45120
2015-08-09,24368
2015-09-27,15504
2015-09-27,46067
2015-09-27,19824
2015-04-06,5543
2015-04-06,8783
2015-04-22,3294
2015-04-22,9395
2015-04-22,5667
2015-06-02,2828
2015-08-02,1306
2015-04-08,1177
2015-04-08,1924
2015-11-20,9458
2015-11-20,9267
2015-04-20,31775
2015-04-09,1524
2015-04-09,1970
2015-04-27,5275
2015-04-14,2855
2015-07-15,1499
2015-07-15,1663
2015-07-22,922
2015-07-22,813
2015-07-29,637
2015-07-29,1000
2015-04-11,513
2015-04-06,3142
2015-04-06,8205
2015-04-08,8890
2015-06-05,3287
2015-03-24,65453
2015-03-24,59884
2015-03-24,75968
2015-03-31,96853
2015-04-16,5746
2015-04-14,5739
2015-04-10,1762
2015-07-31,5303
2015-05-11,31370
2015-05-11,14466
2015-05-18,20005
2015-05-18,13698
2015-05-25,39280
2015-05-25,22493
2015-06-01,48146
2015-06-01,32816
2015-06-08,10194
2015-06-08,16374
2015-06-15,16202
2015-06-15,34503
2015-06-22,49034
2015-06-22,33806
2015-06-29,28687
2015-06-29,17471
2015-07-06,45952
2015-07-06,34405
2015-07-13,38559
2015-07-13,27701
2015-07-20,30660
2015-07-20,42989
2015-09-01,6722
2015-09-01,6454
2015-05-04,39943
2015-09-30,26426
2015-09-30,44998
2016-03-14,9113
2016-03-14,3838
2016-03-14,5313
2016-03-14,5862
2016-03-14,7118
2016-03-14,7118
2016-03-14,7054
2016-03-14,3781
2016-03-14,6630
2015-07-10,93706
2015-07-10,95225
2015-07-10,76916
2015-07-10,55986
2015-05-04,27270
2015-05-11,28553
2015-05-18,29666
2015-04-13,5059
2015-05-25,25987
2015-06-01,10045
2015-06-08,6606
2015-04-13,4561
2015-04-11,5147
2015-09-30,2321
2015-09-30,8918
2015-09-30,3580
2015-04-11,11487
2015-04-11,41044
2015-04-11,5586
2015-05-22,3185
2015-05-22,9642
2015-04-30,4961
2015-04-30,6047
2015-10-06,6014
2015-04-13,4303
2015-04-13,9796
2015-04-13,8327
2015-04-13,7800
2015-04-13,899
2015-04-13,615
2015-04-13,3522
2015-04-13,4341
2015-04-13,4151
2015-04-13,7020
2015-06-13,3441
2015-04-14,617
2015-04-14,646
2015-04-14,7984
2015-04-14,8874
2015-04-12,9154
2015-04-12,7591
2015-04-12,3500
2015-04-15,32509
2015-04-15,23497
2015-04-15,29794
2015-04-15,2448
2015-04-15,8148
2015-04-21,9008
2015-05-23,21381
2015-05-23,26224
2015-05-23,28960
2015-05-23,30233
2015-05-01,18637
2015-05-01,46459
2015-05-01,30553
2015-04-15,3292
2015-04-15,4007
2015-04-14,3521
2015-04-14,7670
2015-04-30,77832
2015-04-30,98740
2015-04-30,81366
2015-04-30,54281
2015-04-15,8207
2015-04-15,9077
2015-11-01,507
2015-11-01,1534
2015-11-01,1947
2015-10-30,1919
2015-10-30,1927
2015-10-30,1007
2015-10-30,1871
2015-10-30,1876
2015-10-30,1948
2015-04-15,5536
2015-04-15,5381
2015-04-15,9931
2015-04-30,5918
2015-05-03,3836
2015-05-10,9355
2015-05-14,9704
2015-05-17,9116
2015-05-21,9366
2015-05-24,8526
2015-05-28,4526
2015-05-31,7057
2015-06-04,7239
2015-06-07,5118
2015-06-11,5816
2015-06-14,5564
2015-06-18,6112
2015-06-18,9387
2015-06-18,5326
2015-06-21,8619
2015-06-25,3444
2015-06-28,3803
2015-04-15,1977
2015-04-15,915
2016-07-30,41638
2016-07-30,32954
2016-07-30,47040
2016-07-30,41053
2016-08-16,77262
2016-08-16,65575
2016-08-16,64478
2016-08-16,85282
2015-04-15,3019
2015-04-15,1255
2015-04-15,1582
2015-04-15,3804
2015-04-29,7999
2015-04-07,81187
2015-04-07,70719
2015-04-07,78786
2015-04-07,81388
2015-04-16,7904
2015-04-16,4325
2015-04-16,6797
2015-04-16,5028
2015-04-16,2546
2015-04-16,9088
2015-04-16,4126
2015-04-16,6969
2015-04-16,7946
2015-04-16,2671
2015-04-16,3091
2015-04-16,8147
2015-04-16,4409
2015-04-16,4265
2015-04-16,3869
2015-04-16,9320
2015-04-16,87207
2015-04-16,97806
2015-04-16,7499
2015-04-16,4889
2015-07-03,1005
2015-07-03,8941
2015-07-27,6501
2015-05-24,13273
2015-05-24,22297
2015-04-02,84752
2015-04-02,85405
2015-04-02,77650
2015-04-02,84577
2015-03-11,60816
2015-06-12,4623
2015-06-12,7113
2015-06-14,7621
2015-06-14,8512
2015-06-14,9395
2015-06-14,5409
2015-06-14,8368
2015-06-14,5798
2016-03-19,5531
2015-04-21,9415
2015-04-17,4840
2015-05-03,1766
2015-05-03,1640
2015-05-03,1177
2015-05-03,1004
2015-05-16,1804
2015-05-16,1045
2015-05-16,1549
2015-05-16,1868
2015-10-01,39082
2015-10-01,5261
2015-10-13,7366
2015-10-13,2650
2015-10-13,9539
2015-10-13,4977
2015-10-13,2933
2015-10-13,9746
2015-10-13,4811
2015-10-13,8512
2015-10-13,6311
2015-10-13,6178
2015-10-13,6354
2015-10-13,4436
2015-10-13,2915
2015-10-13,9012
2015-04-28,3149
2015-06-11,3631
2016-03-18,6038
2016-03-18,5832
2015-04-21,8552
2015-07-09,87587
2015-07-14,44440
2015-07-18,8232
2015-06-28,1095
2015-04-22,681
2015-07-01,6781
2015-07-01,2639
2015-11-05,1085
2015-11-12,1680
2015-11-19,998
2015-11-26,796
2015-06-08,2593
2015-06-08,8073
2015-06-08,9954
2015-06-08,2922
2015-06-18,30396
2015-06-18,23100
2015-06-16,3532
2015-06-16,7088
2015-06-25,35122
2015-06-25,14895
2015-06-29,794
2015-06-29,839
2015-06-08,28385
2015-06-08,13047
2015-06-10,4101
2015-06-10,9435
2015-06-08,9051
2015-06-08,4713
2015-06-08,7359
2015-06-08,5055
2015-04-26,44436
2015-04-23,860
2015-04-23,1698
2016-01-13,22602
2016-01-13,10263
2015-05-25,42686
2015-08-25,7000
2015-08-27,6780
2015-08-27,4364
2015-05-27,6812
2015-04-23,29471
2015-04-29,14470
2015-04-29,35061
2015-04-23,1701
2015-04-23,1770
2015-04-23,1091
2015-04-23,7849
2015-04-23,9257
2015-06-14,13210
2015-06-21,40128
2015-06-28,12936
2015-09-06,20148
2015-09-13,30387
2015-05-24,33248
2015-05-02,6008
2015-04-26,10826
2015-04-30,6460
2015-04-30,9069
2015-04-30,5750
2015-04-30,2138
2015-04-30,8232
2015-04-30,8259
2015-04-30,5532
2015-04-30,6357
2015-04-30,5285
2015-04-30,6329
2015-04-30,8511
2015-04-30,9884
2015-05-03,9347
2015-05-03,4713
2015-05-03,9681
2015-05-03,2931
2015-05-10,4222
2015-05-10,4542
2015-05-10,9277
2015-05-10,6249
2015-05-14,6666
2015-05-14,9779
2015-05-14,6963
2015-05-14,5413
2015-09-18,5739
2015-09-18,9122
2015-05-17,9052
2015-05-17,2626
2015-05-17,9195
2015-05-17,3785
2015-05-21,6866
2015-05-21,2374
2015-05-21,8043
2015-05-21,7911
2015-05-24,5073
2015-05-24,5424
2015-05-24,5411
2015-05-24,5684
2015-05-28,8771
2015-05-28,6420
2015-05-28,4432
2015-05-28,4830
2015-05-31,8026
2015-05-31,4339
2015-05-31,4643
2015-05-31,9345
2015-06-04,4903
2015-06-04,6345
2015-06-04,2666
2015-06-04,3966
2015-06-07,5572
2015-06-07,7511
2015-06-07,6056
2015-06-07,4715
2015-06-11,3299
2015-06-11,8803
2015-06-11,9653
2015-06-11,3664
2015-06-14,4924
2015-06-14,5456
2015-06-14,5533
2015-06-14,3214
2015-06-21,6557
2015-06-21,2389
2015-06-21,2969
2015-06-21,4051
2015-06-25,4030
2015-06-25,2415
2015-06-25,9856
2015-06-25,7198
2015-06-28,6604
2015-06-28,5488
2015-06-28,8756
2015-06-28,6767
2015-09-18,9918
2015-09-18,5429
2015-04-26,5952
2015-04-26,5091
2015-04-25,10891
2015-04-26,4071
2015-04-29,12892
2015-05-05,64946
2015-05-12,39079
2015-05-19,40535
2015-05-26,12925
2015-06-02,37131
2015-06-09,12629
2015-06-16,17920
2015-06-23,27820
2015-06-29,40717
2015-06-25,42374
2015-06-25,39721
2015-06-24,48178
2015-06-24,38410
2015-04-28,14790
2015-04-28,47981
2015-04-28,31307
2015-04-28,49638
2015-04-28,37284
2015-07-19,13488
2015-05-05,6277
2015-06-12,37617
2015-09-17,15712
2015-09-17,8340
2015-06-03,7000
2015-06-03,9207
2015-06-03,2178
2015-09-22,3120
2015-09-22,7631
2015-09-28,4914
2015-09-28,9452
2015-10-03,7492
2015-10-03,4833
2015-10-08,2027
2015-10-08,9862
2015-05-05,23763
2015-05-05,46309
2015-10-13,3352
2015-10-13,4510
2015-10-13,44066
2015-10-26,42661
2015-10-13,17365
2015-10-13,25206
2015-04-30,21218
2015-09-18,14853
2015-04-28,1467
2015-04-29,33683
2015-04-29,24205
2015-04-29,46895
2015-05-03,9988
2015-05-03,7737
2015-10-06,27181
2015-09-14,14631
2015-09-14,41363
2015-09-20,16221
2015-09-21,22921
2015-09-28,18129
2015-09-28,46079
2015-10-05,49788
2015-10-05,27554
2015-10-26,16408
2015-10-26,30420
2015-11-02,18287
2015-11-02,44248
2015-07-27,27809
2015-07-27,33148
2016-03-08,25085
2015-08-03,32726
2015-08-03,31910
2015-08-10,10899
2015-08-10,39061
2015-08-17,31208
2015-08-17,25228
2015-08-24,44750
2015-08-24,27713
2015-08-31,44015
2015-08-31,23473
2015-09-07,34595
2015-09-07,21578
2015-07-27,12559
2015-07-27,24130
2015-08-03,13870
2015-08-03,49895
2015-08-10,18538
2015-08-10,49222
2015-08-17,16043
2015-08-17,21646
2015-08-24,27382
2015-08-24,32761
2015-08-31,26281
2015-08-31,32447
2015-09-07,15900
2015-09-07,14746
2015-05-01,668
2015-07-01,4301
2015-05-12,10995
2015-05-12,43241
2015-05-02,3648
2015-06-16,29812
2015-06-16,22370
2015-06-23,6641
2015-06-23,2403
2015-06-30,3029
2015-06-30,9540
2015-07-07,9131
2015-07-07,9754
2015-07-14,3498
2015-07-14,9368
2015-07-21,6279
2015-07-21,6003
2015-07-28,5352
2015-07-28,9149
2015-08-04,3058
2015-08-04,6355
2015-08-11,2944
2015-08-11,6068
2015-08-18,5575
2015-08-18,9196
2015-08-25,8615
2015-08-25,9130
2015-09-01,6673
2015-09-01,7475
2015-09-08,9539
2015-09-08,6512
2015-05-01,38492
2015-10-09,9636
2015-10-09,9775
2015-05-29,40586
2015-11-06,3924
2015-05-16,979
2015-05-05,2027
2015-05-05,5032
2015-05-06,1560
2015-05-06,1553
2015-06-12,2677
2015-06-12,3639
2015-06-19,4314
2015-06-19,8566
2015-06-26,31546
2015-06-26,48167
2015-07-03,7368
2015-07-03,2524
2015-07-10,3164
2015-07-10,5138
2015-07-17,8291
2015-07-17,7190
2015-07-24,7858
2015-07-24,4372
2015-07-31,3448
2015-07-31,8523
2015-08-07,45914
2015-08-07,12769
2015-08-14,13151
2015-08-14,34234
2015-08-21,26048
2015-08-21,31524
2015-08-28,7989
2015-08-28,8749
2015-09-04,2483
2015-09-04,6546
2015-09-11,24494
2015-09-11,34512
2015-09-18,22733
2015-09-18,22231
2015-10-02,12849
2015-10-02,28252
2015-04-30,3626
2015-08-19,448
2015-05-10,7697
2015-10-04,20722
2015-10-04,29380
2015-10-04,24285
2015-10-04,11688
2015-10-18,17772
2015-10-18,38715
2015-10-18,32535
2015-10-18,12836
2015-05-07,27252
2015-05-06,3139
2015-05-05,17527
2015-05-04,22046
2015-04-01,9035
2015-04-01,6735
2015-05-06,2161
2015-05-08,9203
2015-05-22,556
2015-05-07,16028
2015-05-07,1097
2015-05-07,1988
2015-07-21,7872
2015-05-01,3291
2015-05-06,4802
2015-05-06,3186
2015-05-20,45234
2015-10-02,5162
2015-10-01,1812
2015-07-21,36489
2015-05-09,1609
2015-05-09,848
2015-05-08,7258
2015-05-08,6216
2015-05-08,6573
2015-04-21,95567
2015-04-21,90681
2015-04-21,59614
2015-04-21,83101
2015-05-04,82385
2015-05-04,78390
2015-05-04,73155
2015-05-04,67332
2015-05-04,81601
2015-05-05,28249
2015-05-05,23089
2015-05-08,7384
2015-05-08,5701
2015-05-08,3057
2015-05-15,17333
2015-05-09,17928
2015-05-09,38565
2015-05-09,21615
2015-05-11,17513
2015-05-11,29212
2015-05-11,30552
2015-11-01,4979
2015-11-01,4220
2015-05-19,8401
2015-05-19,6857
2015-05-11,47103
2015-05-11,32192
2015-05-11,24503
2015-10-05,14046
2015-04-27,1517
2015-04-27,1402
2015-05-26,36949
2015-05-26,26092
2015-04-11,5776
2015-05-12,20562
2015-05-12,14899
2015-05-12,10978
2015-05-22,9471
2016-06-21,2749
2016-06-21,6697
2015-10-09,2872
2015-05-18,3777
2015-05-18,6580
2015-06-07,47442
2015-06-07,13255
2015-06-07,23471
2015-06-14,25977
2015-06-14,37442
2015-06-14,18037
2015-05-13,7207
2015-05-13,8572
2015-05-13,2286
2015-05-19,8467
2015-07-24,899
2015-07-05,569
2015-07-26,552
2015-07-17,1874
2015-05-13,8860
2015-06-30,8344
2015-06-06,3382
2015-06-06,6420
2015-06-06,4060
2015-10-03,38629
2015-10-03,34455
2015-10-03,22445
2015-10-06,3247
2015-10-06,6862
2015-10-06,8013
2015-06-10,18999
2015-05-21,6973
2015-05-23,9034
2015-05-24,7722
2015-05-14,3469
2015-05-14,4920
2015-05-14,2335
2015-05-24,6262
2015-05-24,2345
2015-05-26,6136
2015-05-26,7756
2015-09-29,5410
2015-10-01,8455
2015-10-05,7351
2015-05-25,42981
2015-05-17,951
2015-05-17,1413
2015-05-17,1885
2015-05-16,10483
2015-06-12,3187
2015-06-12,6917
2015-05-16,8609
2015-05-17,47786
2015-05-17,11885
2015-05-17,17753
2015-05-17,10218
2016-04-06,37572
2016-04-06,45259
2016-04-06,41126
2016-04-08,45995
2016-04-08,15987
2016-04-08,35666
2016-09-02,9227
2016-09-02,4857
2015-06-06,2194
2015-05-19,11846
2015-05-19,19785
2015-06-30,6923
2015-06-11,5808
2015-07-19,9342
2015-07-19,7482
2015-06-21,8680
2015-06-28,9116
2015-07-19,8587
2015-05-26,4163
2015-07-18,99015
2015-07-18,98768
2015-10-24,6958
2015-06-01,58582
2015-06-01,90906
2015-06-18,7526
2015-06-18,4289
2015-06-18,8543
2015-06-18,7367
2015-09-01,53957
2015-09-01,78318
2015-05-25,2711
2015-05-25,7905
2015-05-21,9786
2015-05-21,7899
2015-05-21,7650
2015-05-13,8529
2015-06-01,27579
2015-05-21,6084
2015-05-21,7390
2015-10-24,3207
2015-05-27,31202
2015-05-27,18342
2015-07-09,5966
2015-05-30,45521
2015-05-30,36021
2015-06-09,3814
2015-06-09,7174
2015-05-25,1124
2015-05-25,1549
2015-05-25,693
2015-06-02,6263
2015-06-02,9183
2015-05-27,6092
2015-05-27,3700
2015-05-27,9345
2015-05-26,12390
2015-05-26,34314
2015-06-07,5620
2015-06-07,3713
2015-05-27,2422
2015-05-27,3948
2015-05-26,2416
2015-05-26,4337
2015-05-26,45908
2016-01-12,6316
2016-01-12,8373
2016-01-12,1183
2016-01-12,2227
2016-01-14,6928
2015-05-26,6576
2015-05-26,2509
2015-05-30,7914
2015-05-30,1796
2015-05-30,1369
2015-06-24,2727
2015-06-24,4231
2015-11-15,78991
2015-05-27,5211
2015-05-27,5394
2015-05-28,6842
2015-05-28,7762
2015-06-05,2376
2015-05-31,8893
2015-05-31,2899
2015-05-31,3542
2015-06-03,8755
2015-07-04,1254
2015-05-28,9985
2015-05-28,2730
2015-05-28,2301
2015-05-28,2072
2015-05-27,3640
2015-05-27,8328
2015-06-01,24431
2015-06-08,14576
2015-06-15,21928
2015-06-22,26603
2015-06-29,48984
2015-05-26,89007
2015-05-29,8391
2015-05-29,7011
2015-05-31,4623
2015-05-29,2091
2015-05-29,4274
2015-10-28,4798
2015-10-28,7903
2015-05-30,2906
2015-05-30,2593
2015-06-09,5467
2015-08-05,3989
2015-05-31,19193
2015-07-07,3433
2015-07-17,5975
2015-06-01,7380
2015-06-01,6660
2015-05-31,8295
2015-05-31,2972
2015-05-31,42571
2015-04-01,99714
2015-06-01,4483
2015-09-12,7961
2015-06-02,2042
2015-06-02,4609
2015-09-08,6475
2015-09-08,7516
2015-09-08,2394
2015-09-08,9676
2015-09-08,2984
2015-09-08,5468
2015-09-08,9782
2015-09-08,6502
2015-09-08,4038
2015-09-08,5410
2015-09-08,6766
2015-09-08,7987
2015-09-08,2149
2015-09-08,3098
2015-09-08,6035
